Data transação;CNPJ;Emitente;Descrição;docto;Natureção oper;Imposto;Vencimento;Tipo imp;Cod ret;Aliq;Valor imposto;Total NF
30/11/21;5695;25278459002800;SEGURPRO VIGILANCIA PATRIMONIAL SA;SEGURPRO;0004026;193392;0;20/12/21;IRPF;3;5;34,38;687,6
30/11/21;5695;25278459002800;SEGURPRO VIGILANCIA PATRIMONIAL SA;SEGURPRO;0004026;193392;0;20/12/21;IRPF;2631;11;75,64;687,6
30/11/21;5695;25278459002800;SEGURPRO VIGILANCIA PATRIMONIAL SA;SEGURPRO;0004026;193392;0;20/01/22;IRPF;5952;4,65;31,98;687,6
30/11/21;5843;04529876000180;MARVEL CAPITAL HUMANO S/A;PROPOSITO;0002126;193392;0;20/12/21;IRPF;1708;1,5;244,09;16272,63
30/11/21;5843;04529876000180;MARVEL CAPITAL HUMANO S/A;PROPOSITO;0002126;193392;0;20/01/22;IRPF;5952;4,65;756,68;16272,63
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002605;193391;0;20/12/21;IRPF;2631;11;4360,33;39639,38
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002605;193391;0;20/12/21;IRPF;1708;1;396,39;39639,38
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002605;193391;0;20/12/21;IRPF;3;2;792,78;39639,38
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002605;193391;0;20/01/22;IRPF;5952;4,65;1843,23;39639,38
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002606;193392;0;20/12/21;IRPF;1708;1;89,17;8917,31
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002606;193392;0;20/12/21;IRPF;2631;11;980,9;8917,31
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002606;193392;0;20/01/22;IRPF;5952;4,65;414,65;8917,31
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002606;193392;0;20/12/21;IRPF;3;2;178,34;8917,31
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002607;193391;0;20/01/22;IRPF;5952;4,65;113,4;2438,51
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002607;193391;0;20/12/21;IRPF;3;2;48,77;2438,51
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002607;193391;0;20/12/21;IRPF;1708;1;24,39;2438,51
30/11/21;6026;31231206000156;JCP ASSESSORIA EM RECURSOS HUMANOS;SE RH;0002607;193391;0;20/12/21;IRPF;2631;11;268,24;2438,51
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000576;193392;0;20/12/21;IRPF;3;2;54,02;2701,47
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000576;193392;0;20/12/21;IRPF;2631;11;297,16;2701,47
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000577;193392;0;20/12/21;IRPF;3;2;161,06;8053,39
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000577;193392;0;20/12/21;IRPF;2631;11;885,87;8053,39
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000578;193392;0;20/12/21;IRPF;3;2;106,43;5321,81
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000578;193392;0;20/12/21;IRPF;2631;11;585,4;5321,81
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000579;193392;0;20/12/21;IRPF;2631;11;425,47;3867,89
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000579;193392;0;20/12/21;IRPF;3;2;77,35;3867,89
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000580;193392;0;20/12/21;IRPF;2631;11;2428,8;22080
30/11/21;6085;31468884000137;FACILITES SERVIÇOS TERCEIRIZADOS;SE RH 2;0000580;193392;0;20/12/21;IRPF;3;2;441,6;22080
30/11/21;6259;06125171000123;DG SOFT INFORMATICA LTDA.;DG SOFT;0000419;293392;0;20/01/22;IRPF;5952;4,65;244,82;5265
30/11/21;6259;06125171000123;DG SOFT INFORMATICA LTDA.;DG SOFT;0000419;293392;0;20/12/21;IRPF;1708;1,5;78,97;5265
30/11/21;6545;09294095000178;Laboratório de Metrologia Lenzi Ltda  EPP;K&L;0044909;193391;0;20/01/22;IRPF;5952;4,65;57,94;1246
30/11/21;6545;09294095000178;Laboratório de Metrologia Lenzi Ltda  EPP;K&L;0044909;193391;0;20/12/21;IRPF;1708;1,5;18,69;1246
30/11/21;6581;02806915000114;ADESUL INDUSTRIA METALURGICA LTDA;ADESUL CALHA;0000619;193392;0;20/12/21;IRPF;3;4,1;311,23;7591
30/11/21;6581;02806915000114;ADESUL INDUSTRIA METALURGICA LTDA;ADESUL CALHA;0000619;193392;0;20/12/21;IRPF;2631;11;330;7591
30/11/21;6616;32594464000160;NUCLEO VITRO SERVIÇOS CIENTIFICOS LTDA;NUCLEO VITRO;2021219;293391;0;20/01/22;IRPF;5952;4,65;176,7;3800
30/11/21;6616;32594464000160;NUCLEO VITRO SERVIÇOS CIENTIFICOS LTDA;NUCLEO VITRO;2021219;293391;0;20/12/21;IRPF;1708;1,5;57;3800
30/11/21;6735;23880900000176;FLEX COLD REFRIGERAÇÃO LTDA - EPP;FLEX COLD;0000024;193395;0;20/12/21;IRPF;2631;11;1307,82;11889,3
30/11/21;6735;23880900000176;FLEX COLD REFRIGERAÇÃO LTDA - EPP;FLEX COLD;0000024;193395;0;20/12/21;IRPF;3;2;237,79;11889,3
